City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
357,Souillac,MU,-20.5167,57.5167,80.6,83,75,8.05,light rain
358,Barrow,US,71.2906,-156.7887,-2.2,65,1,12.66,clear sky
359,Vaini,TO,-21.2,-175.2,78.8,83,75,8.05,light rain
360,Hermanus,ZA,-34.4187,19.2345,64.99,93,34,1.99,light rain
361,Egvekinot,RU,66.3167,-179.1667,26.22,97,100,17.05,snow
362,Klaksvik,FO,62.2266,-6.589,41,87,75,32.21,broken clouds
363,Busselton,AU,-33.65,115.3333,60.01,71,0,4,clear sky
364,Punta Arenas,CL,-53.15,-70.9167,48,53,40,12.66,scattered clouds
365,Kapaa,US,22.0752,-159.319,73,94,90,25.32,moderate rain
366,Castro,BR,-24.7911,-50.0119,66.43,78,49,4.47,scattered clouds
367,Upernavik,GL,72.7868,-56.1549,-6.07,99,46,5.03,scattered clouds
368,Fernandez,AR,-27.9204,-63.8935,71.85,65,38,7.67,scattered clouds
369,Arraial Do Cabo,BR,-22.9661,-42.0278,77.07,87,38,10.47,scattered clouds
370,Mar Del Plata,AR,-38.0023,-57.5575,69.01,82,0,11.86,clear sky
371,Ushuaia,AR,-54.8,-68.3,42.8,65,75,23.02,broken clouds
372,Puerto Ayora,EC,-0.7393,-90.3518,80.01,88,75,8.01,light rain
373,Cape Town,ZA,-33.9258,18.4232,66.99,94,75,6.91,broken clouds
374,Vestmannaeyjar,IS,63.4427,-20.2734,30.78,65,34,16.89,scattered clouds
375,Punta Arenas,CL,-53.15,-70.9167,48,53,40,12.66,scattered clouds
376,Punta Arenas,CL,-53.15,-70.9167,48,53,40,12.66,scattered clouds
377,Kapaa,US,22.0752,-159.319,73,94,90,25.32,moderate rain
378,Tombouctou,ML,20,-3,70.12,40,46,11.83,scattered clouds
379,Hermanus,ZA,-34.4187,19.2345,64.99,93,34,1.99,light rain
380,Bambous Virieux,MU,-20.3428,57.7575,80.6,83,75,8.05,light rain
381,Mitu,CO,1.1983,-70.1733,73.6,95,73,1.19,broken clouds
382,Portmore,JM,17.9702,-76.8672,78.8,78,20,8.05,few clouds
383,Castro,BR,-24.7911,-50.0119,66.43,78,49,4.47,scattered clouds
384,Torbay,CA,47.6666,-52.7314,35.01,80,90,13.8,overcast clouds
385,Lavrentiya,RU,65.5833,-171,15.58,80,100,20.2,light snow
386,Bengkulu,ID,-3.8004,102.2655,76.33,79,93,4.07,overcast clouds
387,Paso De Carrasco,UY,-34.8603,-56.0522,68,64,0,3.44,clear sky
388,Galle,LK,6.0367,80.217,76.21,85,94,3.47,overcast clouds
389,Upernavik,GL,72.7868,-56.1549,-6.07,99,46,5.03,scattered clouds
390,Barrow,US,71.2906,-156.7887,-2.2,65,1,12.66,clear sky
391,Bluff,NZ,-46.6,168.3333,73,46,4,14,clear sky
392,Nabire,ID,-3.3667,135.4833,84.07,65,68,0.51,broken clouds
393,Booue,GA,-0.0921,11.9385,75.02,93,95,3.02,overcast clouds
394,Khoy,IR,38.5504,44.9535,31.35,68,37,0.63,scattered clouds
395,Geraldton,AU,-28.7667,114.6,75.2,33,0,28.77,clear sky
396,Bengkulu,ID,-3.8004,102.2655,76.33,79,93,4.07,overcast clouds
397,Tuatapere,NZ,-46.1333,167.6833,73,46,11,14,few clouds
398,Busselton,AU,-33.65,115.3333,60.01,71,0,4,clear sky
399,Saldanha,ZA,-33.0117,17.9442,68,88,99,3.44,overcast clouds
400,Georgetown,MY,5.4112,100.3354,78.8,88,20,2.3,few clouds
401,Qaanaaq,GL,77.484,-69.3632,-1.71,63,99,7.4,overcast clouds
402,Qaanaaq,GL,77.484,-69.3632,-1.71,63,99,7.4,overcast clouds
403,Port Elizabeth,ZA,-33.918,25.5701,71.6,68,40,8.05,light rain
404,Saskylakh,RU,71.9167,114.0833,-5.89,95,59,11.88,broken clouds
405,Tiksi,RU,71.6872,128.8694,-2.45,90,73,6.89,broken clouds
406,Jamestown,US,42.097,-79.2353,34,47,1,7.65,clear sky
407,Mahebourg,MU,-20.4081,57.7,80.6,83,75,8.05,light rain
408,Lebu,CL,-37.6167,-73.65,56.43,85,0,6.82,clear sky
409,Rikitea,PF,-23.1203,-134.9692,80.46,73,45,9.22,scattered clouds
410,Wakkanai,JP,45.4094,141.6739,37.4,65,0,6.91,clear sky
411,Punta Arenas,CL,-53.15,-70.9167,48,53,40,12.66,scattered clouds
412,Sitka,US,57.0531,-135.33,33.8,55,20,9.22,few clouds
413,Soyo,AO,-6.1349,12.3689,80.47,86,86,7.65,overcast clouds
414,Punta Arenas,CL,-53.15,-70.9167,48,53,40,12.66,scattered clouds
415,Port Hardy,CA,50.6996,-127.4199,46.4,87,90,12.66,light rain
416,Comodoro Rivadavia,AR,-45.8667,-67.5,57.2,72,20,6.91,few clouds
417,Albany,US,42.6001,-73.9662,36,43,34,4.59,scattered clouds
418,Rikitea,PF,-23.1203,-134.9692,80.46,73,45,9.22,scattered clouds
419,Auki,SB,-8.7676,160.7034,82.63,73,99,3.96,overcast clouds
420,Bethel,US,41.3712,-73.414,39.99,33,0,1.01,clear sky
421,Dwarka,IN,22.2394,68.9678,75.45,74,0,12.55,clear sky
422,Ahipara,NZ,-35.1667,173.1667,72.07,51,0,2.1,clear sky
423,Leningradskiy,RU,69.3833,178.4167,23.27,84,100,4.97,overcast clouds
424,Xichang,CN,27.8964,102.2634,53.22,62,0,1.25,clear sky
425,Mar Del Plata,AR,-38.0023,-57.5575,69.01,82,0,11.86,clear sky
426,Pinole,US,38.0044,-122.2989,57,62,17,1.99,few clouds
427,Lavrentiya,RU,65.5833,-171,15.58,80,100,20.2,light snow
428,Yumen,CN,40.2833,97.2,46.11,18,0,8.99,clear sky
429,Tuensang,IN,26.2833,94.8333,59.34,82,36,2.21,scattered clouds
430,Hobart,AU,-42.8794,147.3294,59,38,0,17.27,clear sky
431,Bengkulu,ID,-3.8004,102.2655,76.33,79,93,4.07,overcast clouds
432,Kaliua,TZ,-5.0606,31.7936,64.31,78,99,3.49,overcast clouds
433,Port Blair,IN,11.6667,92.75,78.58,76,2,6.24,clear sky
434,Ancud,CL,-41.8697,-73.8203,57,82,0,4.61,clear sky
435,Saravan,AM,39.7196,45.6483,28.4,80,40,6.91,scattered clouds
436,Cayenne,GF,4.9333,-52.3333,78.01,94,40,2.3,scattered clouds
437,Yulara,AU,-25.2406,130.9889,66.2,59,90,14.97,overcast clouds
438,San Clemente,US,33.427,-117.612,59,71,20,6.35,few clouds
439,Mlonggo,ID,-6.5333,110.7,78.8,83,20,2.8,haze
440,Fortuna,US,40.5982,-124.1573,53.01,71,75,13.8,broken clouds
441,Tasiilaq,GL,65.6145,-37.6368,24.8,86,75,27.63,snow
442,Kodiak,US,57.79,-152.4072,35.6,20,1,13.8,clear sky
443,Pisco,PE,-13.7,-76.2167,75.2,73,0,3.44,clear sky
444,Wajid,SO,3.8093,43.2471,73.54,77,43,17.16,scattered clouds
445,Leh,IN,34.1667,77.5833,19.58,57,65,0.65,broken clouds
446,Georgetown,MY,5.4112,100.3354,78.8,88,20,2.3,few clouds
447,Kasongo-Lunda,CD,-6.4667,16.8167,71.35,93,56,0.81,broken clouds
448,Port-Gentil,GA,-0.7193,8.7815,78.8,89,20,3.44,light rain
449,Ushuaia,AR,-54.8,-68.3,42.8,65,75,23.02,broken clouds
450,Severo-Kurilsk,RU,50.6789,156.125,31.89,92,41,20.58,snow
451,Bluff,NZ,-46.6,168.3333,73,46,4,14,clear sky
452,Kapaa,US,22.0752,-159.319,73,94,90,25.32,moderate rain
453,Mouila,GA,-1.8685,11.0559,73.9,98,60,2.24,broken clouds
454,Naze,JP,28.3667,129.4833,66.2,63,75,10.36,broken clouds
455,Malyn,UA,50.7723,29.2383,37.4,87,100,11.18,overcast clouds
456,Puerto Ayora,EC,-0.7393,-90.3518,80.01,88,75,8.01,light rain
457,Strezhevoy,RU,60.7333,77.5889,5,92,0,8.95,clear sky
458,Fort Nelson,CA,58.8053,-122.7002,3.2,72,90,10.36,snow
459,Hobart,AU,-42.8794,147.3294,59,38,0,17.27,clear sky
460,Rikitea,PF,-23.1203,-134.9692,80.46,73,45,9.22,scattered clouds
461,Cape Town,ZA,-33.9258,18.4232,66.99,94,75,6.91,broken clouds
462,Keetmanshoop,NA,-26.5833,18.1333,73.4,35,29,9.22,scattered clouds
463,Chuy,UY,-33.6971,-53.4616,62.73,74,9,6.17,clear sky
464,Jamestown,US,42.097,-79.2353,34,47,1,7.65,clear sky
465,Bethel,US,41.3712,-73.414,39.99,33,0,1.01,clear sky
466,Punta Arenas,CL,-53.15,-70.9167,48,53,40,12.66,scattered clouds
467,Lebu,CL,-37.6167,-73.65,56.43,85,0,6.82,clear sky
468,Busselton,AU,-33.65,115.3333,60.01,71,0,4,clear sky
469,Hobart,AU,-42.8794,147.3294,59,38,0,17.27,clear sky
470,Hastings,GB,50.8552,0.5729,39.99,74,46,4,scattered clouds
471,Ushuaia,AR,-54.8,-68.3,42.8,65,75,23.02,broken clouds
472,Okha,RU,53.5739,142.9478,28.08,89,59,11.23,broken clouds
473,Busselton,AU,-33.65,115.3333,60.01,71,0,4,clear sky
474,Khokhryaki,RU,56.9156,53.3221,6.01,83,96,9.31,overcast clouds
475,Lebu,CL,-37.6167,-73.65,56.43,85,0,6.82,clear sky
476,Hithadhoo,MV,-0.6,73.0833,84.34,65,31,8.16,scattered clouds
477,Muravlenko,RU,63.7898,74.523,6.42,95,96,15.61,overcast clouds
478,Georgetown,MY,5.4112,100.3354,78.8,88,20,2.3,few clouds
479,Bethel,US,41.3712,-73.414,39.99,33,0,1.01,clear sky
480,Busselton,AU,-33.65,115.3333,60.01,71,0,4,clear sky
481,East London,ZA,-33.0153,27.9116,75.61,73,20,13.27,few clouds
482,Pevek,RU,69.7008,170.3133,-3.01,96,100,4.79,overcast clouds
483,Narsaq,GL,60.9167,-46.05,24.8,58,75,2.57,broken clouds
484,Bethel,US,41.3712,-73.414,39.99,33,0,1.01,clear sky
485,Bluff,NZ,-46.6,168.3333,73,46,4,14,clear sky
486,Jamestown,US,42.097,-79.2353,34,47,1,7.65,clear sky
487,Bluff,NZ,-46.6,168.3333,73,46,4,14,clear sky
488,Geraldton,AU,-28.7667,114.6,75.2,33,0,28.77,clear sky
489,Port-Gentil,GA,-0.7193,8.7815,78.8,89,20,3.44,light rain
490,Kapaa,US,22.0752,-159.319,73,94,90,25.32,moderate rain
491,Sandwick,GB,60,-1.25,44.6,81,75,31.07,broken clouds
492,Albany,US,42.6001,-73.9662,36,43,34,4.59,scattered clouds
493,Kosikha,RU,53.3617,84.5822,-7.6,71,0,4.47,clear sky
494,Punta Arenas,CL,-53.15,-70.9167,48,53,40,12.66,scattered clouds
495,Ribeira Grande,PT,38.5167,-28.7,61.81,84,93,27.76,overcast clouds
496,New Castle,US,41.0037,-80.347,39.99,28,1,3.44,clear sky
497,Port Hawkesbury,CA,45.6169,-61.3485,28,74,90,18.41,light snow
498,Qaanaaq,GL,77.484,-69.3632,-1.71,63,99,7.4,overcast clouds
499,Bluff,NZ,-46.6,168.3333,73,46,4,14,clear sky
500,Abilene,US,32.4487,-99.7331,73.4,64,90,26.46,overcast clouds
501,Bredasdorp,ZA,-34.5322,20.0403,66.2,88,57,9.22,broken clouds
502,Kenai,US,60.5544,-151.2583,23,35,1,5.75,clear sky
503,Rikitea,PF,-23.1203,-134.9692,80.46,73,45,9.22,scattered clouds
504,Kendari,ID,-3.945,122.4989,79.77,85,75,2.35,broken clouds
505,Ribeira Grande,PT,38.5167,-28.7,61.81,84,93,27.76,overcast clouds
506,Kemijarvi,FI,66.7131,27.4306,21.27,96,100,3.36,overcast clouds
507,Nikolskoye,RU,59.7035,30.7861,36,87,75,6.71,broken clouds
508,Balikpapan,ID,-1.2675,116.8289,78.8,89,40,4.61,scattered clouds
509,Bowen,AU,-20.0167,148.2333,84.2,65,75,5.75,broken clouds
510,Hobart,AU,-42.8794,147.3294,59,38,0,17.27,clear sky
511,Atuona,PF,-9.8,-139.0333,79.39,63,36,4.83,scattered clouds
512,Repalle,IN,16.0167,80.85,73.4,88,0,3.44,mist
513,Nantucket,US,41.2835,-70.0995,37.4,65,1,14.97,clear sky
514,Khatanga,RU,71.9667,102.5,-20.51,94,66,12.03,broken clouds
515,Tuatapere,NZ,-46.1333,167.6833,73,46,11,14,few clouds
516,Upernavik,GL,72.7868,-56.1549,-6.07,99,46,5.03,scattered clouds
517,Esfarayen,IR,37.0765,57.5101,19.4,79,90,4.61,overcast clouds
518,Ushuaia,AR,-54.8,-68.3,42.8,65,75,23.02,broken clouds
519,Ushuaia,AR,-54.8,-68.3,42.8,65,75,23.02,broken clouds
520,Punta Arenas,CL,-53.15,-70.9167,48,53,40,12.66,scattered clouds
521,Hanmer Springs,NZ,-42.5167,172.8167,78.71,19,0,5.95,clear sky
522,Dikson,RU,73.5069,80.5464,-21.51,96,100,16.69,overcast clouds
523,Ostrovnoy,RU,68.0531,39.5131,11.16,92,78,12.55,broken clouds
524,East London,ZA,-33.0153,27.9116,75.61,73,20,13.27,few clouds
525,Karratha,AU,-20.7377,116.8463,85.39,60,23,20.47,few clouds
526,Filadelfia,US,39.9523,-75.1638,48.99,23,20,4.61,few clouds
527,Cape Town,ZA,-33.9258,18.4232,66.99,94,75,6.91,broken clouds
528,Chuy,UY,-33.6971,-53.4616,62.73,74,9,6.17,clear sky
529,Atambua,ID,-9.1061,124.8925,78.26,83,98,0.45,overcast clouds
530,Ushuaia,AR,-54.8,-68.3,42.8,65,75,23.02,broken clouds
531,Georgetown,MY,5.4112,100.3354,78.8,88,20,2.3,few clouds
532,Dunedin,NZ,-45.8742,170.5036,64,71,0,13,clear sky
533,Gangapur,IN,26.4833,76.7167,66.94,49,31,2.19,scattered clouds
534,Butaritari,KI,3.0707,172.7902,80.49,79,87,11.45,light rain
535,Puerto Ayora,EC,-0.7393,-90.3518,80.01,88,75,8.01,light rain
536,Tiksi,RU,71.6872,128.8694,-2.45,90,73,6.89,broken clouds
537,Avarua,CK,-21.2078,-159.775,84.2,70,7,5.75,clear sky
538,Castro,BR,-24.7911,-50.0119,66.43,78,49,4.47,scattered clouds
539,Hithadhoo,MV,-0.6,73.0833,84.34,65,31,8.16,scattered clouds
540,Ushuaia,AR,-54.8,-68.3,42.8,65,75,23.02,broken clouds
541,Poum,NC,-20.2333,164.0167,80.78,70,90,12.71,overcast clouds
542,Rikitea,PF,-23.1203,-134.9692,80.46,73,45,9.22,scattered clouds
543,Vaini,TO,-21.2,-175.2,78.8,83,75,8.05,light rain
544,Moranbah,AU,-22.0016,148.0466,82.49,54,18,7.25,few clouds
545,Rikitea,PF,-23.1203,-134.9692,80.46,73,45,9.22,scattered clouds
546,Punta Arenas,CL,-53.15,-70.9167,48,53,40,12.66,scattered clouds
547,Te Anau,NZ,-45.4167,167.7167,65.12,54,33,11.36,scattered clouds
548,Narsaq,GL,60.9167,-46.05,24.8,58,75,2.57,broken clouds
549,Vilhena,BR,-12.7406,-60.1458,73.4,100,20,1.14,few clouds
550,Kapaa,US,22.0752,-159.319,73,94,90,25.32,moderate rain
551,San Isidro,PE,-12.1167,-77.05,75.2,78,0,5.75,clear sky
552,Ushuaia,AR,-54.8,-68.3,42.8,65,75,23.02,broken clouds
553,Caravelas,BR,-17.7125,-39.2481,75.63,82,2,5.48,clear sky
554,Makakilo City,US,21.3469,-158.0858,78.8,65,75,11.5,light rain
555,Punta Arenas,CL,-53.15,-70.9167,48,53,40,12.66,scattered clouds
556,Tasiilaq,GL,65.6145,-37.6368,24.8,86,75,27.63,snow
557,Port Alfred,ZA,-33.5906,26.891,72,81,68,5.01,broken clouds
558,Khatanga,RU,71.9667,102.5,-20.51,94,66,12.03,broken clouds
559,Albany,US,42.6001,-73.9662,36,43,34,4.59,scattered clouds
560,Pevek,RU,69.7008,170.3133,-3.01,96,100,4.79,overcast clouds
561,Severo-Kurilsk,RU,50.6789,156.125,31.89,92,41,20.58,snow
562,Itigi,TZ,-5.7,34.4833,59.18,95,98,4.99,overcast clouds
563,Hilo,US,19.7297,-155.09,71.6,83,90,3.44,light rain
564,Quatre Cocos,MU,-20.2078,57.7625,80.6,83,75,8.05,light rain
565,Bredasdorp,ZA,-34.5322,20.0403,66.2,88,57,9.22,broken clouds
566,Bathsheba,BB,13.2167,-59.5167,78.8,69,40,10.36,scattered clouds
567,Port Alfred,ZA,-33.5906,26.891,72,81,68,5.01,broken clouds
568,Bredasdorp,ZA,-34.5322,20.0403,66.2,88,57,9.22,broken clouds
569,Yellowknife,CA,62.456,-114.3525,0,65,90,3.44,light snow
570,Broome,US,42.2506,-75.833,36,37,1,4.61,clear sky
571,Bentiu,SS,9.2333,29.8333,82.4,18,69,1.43,broken clouds
572,Tiksi,RU,71.6872,128.8694,-2.45,90,73,6.89,broken clouds
573,Jamestown,US,42.097,-79.2353,34,47,1,7.65,clear sky
574,Tulagi,SB,-9.0996,160.1476,78.67,79,99,3.09,overcast clouds
575,Tak,TH,16.5833,98.8333,75.2,83,43,2.3,mist
576,Komsomolskiy,UZ,40.4272,71.7189,39.2,87,90,18.41,heavy intensity rain
577,Punta Arenas,CL,-53.15,-70.9167,48,53,40,12.66,scattered clouds
578,Dikson,RU,73.5069,80.5464,-21.51,96,100,16.69,overcast clouds
579,Atuona,PF,-9.8,-139.0333,79.39,63,36,4.83,scattered clouds
580,Mrakovo,RU,52.7161,56.6244,-0.22,83,1,1.83,clear sky
581,College,US,64.8569,-147.8028,9,40,1,2.48,clear sky
582,New Norfolk,AU,-42.7826,147.0587,59,55,3,8.39,clear sky
583,Samarai,PG,-10.6167,150.6667,82.67,76,100,14.47,overcast clouds
584,Butaritari,KI,3.0707,172.7902,80.49,79,87,11.45,light rain
585,Upernavik,GL,72.7868,-56.1549,-6.07,99,46,5.03,scattered clouds
586,Torbay,CA,47.6666,-52.7314,35.01,80,90,13.8,overcast clouds
587,Rikitea,PF,-23.1203,-134.9692,80.46,73,45,9.22,scattered clouds
588,Kaihua,CN,23.3687,104.28,61.63,82,63,10.51,broken clouds
589,Vaini,TO,-21.2,-175.2,78.8,83,75,8.05,light rain
590,Kortkeros,RU,61.8106,51.5806,23,63,90,15.66,overcast clouds
591,Tasiilaq,GL,65.6145,-37.6368,24.8,86,75,27.63,snow
592,Winnemucca,US,40.973,-117.7357,55.4,18,1,5.75,clear sky
593,Walvis Bay,NA,-22.9575,14.5053,64,88,13,4.61,few clouds
594,Busselton,AU,-33.65,115.3333,60.01,71,0,4,clear sky
595,Champerico,GT,14.3,-91.9167,82.4,78,75,4.61,broken clouds
596,Cavnic,RO,47.6667,23.8667,39.2,81,75,6.91,broken clouds
597,Butaritari,KI,3.0707,172.7902,80.49,79,87,11.45,light rain
598,Barrow,US,71.2906,-156.7887,-2.2,65,1,12.66,clear sky
599,Castro,BR,-24.7911,-50.0119,66.43,78,49,4.47,scattered clouds
600,Krasnovishersk,RU,60.4078,57.082,12.69,93,100,10.67,light snow
601,Jau,BR,-22.2964,-48.5578,82.4,51,0,6.91,clear sky
602,Praya,CV,14.9215,-23.5087,68,77,0,14.97,clear sky
603,Atuona,PF,-9.8,-139.0333,79.39,63,36,4.83,scattered clouds
604,Avarua,CK,-21.2078,-159.775,84.2,70,7,5.75,clear sky
605,Busselton,AU,-33.65,115.3333,60.01,71,0,4,clear sky
606,Albany,US,42.6001,-73.9662,36,43,34,4.59,scattered clouds
607,Guerrero Negro,MX,27.9769,-114.0611,60.42,55,0,20.8,clear sky
608,Banda Aceh,ID,5.5577,95.3222,78.67,76,87,2.84,overcast clouds
609,Ayia Galini,GR,35.1,24.6833,55,90,100,6.29,overcast clouds
610,Haftoni,AZ,38.7632,48.7622,37.4,93,90,1.5,overcast clouds
611,Hilo,US,19.7297,-155.09,71.6,83,90,3.44,light rain
612,East London,ZA,-33.0153,27.9116,75.61,73,20,13.27,few clouds
613,Bredasdorp,ZA,-34.5322,20.0403,66.2,88,57,9.22,broken clouds
614,Clyde River,CA,70.4692,-68.5914,-5.8,84,90,20.71,mist
615,Rikitea,PF,-23.1203,-134.9692,80.46,73,45,9.22,scattered clouds
616,Mount Isa,AU,-20.7333,139.5,84.2,58,62,12.66,broken clouds
617,Broome,US,42.2506,-75.833,36,37,1,4.61,clear sky
618,Qaanaaq,GL,77.484,-69.3632,-1.71,63,99,7.4,overcast clouds
619,Jamestown,US,42.097,-79.2353,34,47,1,7.65,clear sky
620,Isiro,CD,2.7739,27.616,69.19,85,100,1.45,overcast clouds
621,Atar,MR,20.5169,-13.0499,65.61,13,0,6.33,clear sky
622,Saint George,US,37.1041,-113.5841,50,57,1,5.75,clear sky
623,Lebu,CL,-37.6167,-73.65,56.43,85,0,6.82,clear sky
624,Abalak,RU,58.1286,68.5944,3.9,96,60,6.13,broken clouds
625,Amapa,BR,1,-52,72.25,98,100,2.21,overcast clouds
626,Marzuq,YE,14.4,46.4667,58.89,34,8,5.19,clear sky
627,Punta Arenas,CL,-53.15,-70.9167,48,53,40,12.66,scattered clouds
628,West Wendover,US,40.7391,-114.0733,51.8,28,1,5.75,clear sky
629,Sao Felix Do Xingu,BR,-6.6447,-51.995,70.93,98,100,1.21,overcast clouds
630,Bandarbeyla,SO,9.4942,50.8122,77.23,78,42,7.92,scattered clouds
631,Bonthe,SL,7.5264,-12.505,79.14,82,100,9.01,overcast clouds
632,Punta Arenas,CL,-53.15,-70.9167,48,53,40,12.66,scattered clouds
633,Vaini,TO,-21.2,-175.2,78.8,83,75,8.05,light rain
634,San Cristobal,VE,7.7669,-72.225,77,69,40,2.3,scattered clouds
635,Hobart,AU,-42.8794,147.3294,59,38,0,17.27,clear sky
636,Rikitea,PF,-23.1203,-134.9692,80.46,73,45,9.22,scattered clouds
637,Castro,BR,-24.7911,-50.0119,66.43,78,49,4.47,scattered clouds
638,Bengkulu,ID,-3.8004,102.2655,76.33,79,93,4.07,overcast clouds
639,Atuona,PF,-9.8,-139.0333,79.39,63,36,4.83,scattered clouds
640,Fuerte Olimpo,PY,-21.0415,-57.8738,81.03,53,63,3.76,broken clouds
641,Sitka,US,57.0531,-135.33,33.8,55,20,9.22,few clouds
642,Bethel,US,41.3712,-73.414,39.99,33,0,1.01,clear sky
643,Albany,US,42.6001,-73.9662,36,43,34,4.59,scattered clouds
644,Ovada,IT,44.6384,8.6453,55.4,67,0,6.91,clear sky
645,Kabare,CD,-2.4683,28.8242,60.13,93,100,0.38,overcast clouds
646,Kodiak,US,57.79,-152.4072,35.6,20,1,13.8,clear sky
647,Hilo,US,19.7297,-155.09,71.6,83,90,3.44,light rain
648,Antibes,FR,43.5624,7.1278,57.2,54,20,13.8,few clouds
649,Albany,US,42.6001,-73.9662,36,43,34,4.59,scattered clouds
650,Bluff,NZ,-46.6,168.3333,73,46,4,14,clear sky
651,Rikitea,PF,-23.1203,-134.9692,80.46,73,45,9.22,scattered clouds
652,Provideniya,RU,64.3833,-173.3,23.22,94,100,28.32,snow
653,Saint-Philippe,RE,-21.3585,55.7679,77,69,0,9.22,light rain
654,Thompson,CA,55.7435,-97.8558,15.8,53,20,9.22,snow
655,Tiksi,RU,71.6872,128.8694,-2.45,90,73,6.89,broken clouds
656,Luganville,VU,-15.5333,167.1667,83.26,76,100,5.17,overcast clouds
657,Along,IN,28.1667,94.7667,63.37,92,100,1.99,overcast clouds
658,Ushuaia,AR,-54.8,-68.3,42.8,65,75,23.02,broken clouds
659,Saldanha,ZA,-33.0117,17.9442,68,88,99,3.44,overcast clouds
660,Kapaa,US,22.0752,-159.319,73,94,90,25.32,moderate rain
661,Codrington,AU,-38.2667,141.9667,59.74,49,80,12.37,broken clouds
662,Tura,IN,25.5198,90.2201,68.83,50,69,0.04,broken clouds
663,Puerto Del Rosario,ES,28.5004,-13.8627,64.4,77,40,17.27,scattered clouds
664,San Patricio,US,28.017,-97.5169,77,78,90,25.32,overcast clouds
665,Ketchikan,US,55.3422,-131.6461,32,93,90,11.5,mist
666,Kapit,MY,2.0167,112.9333,78.82,88,50,1.68,scattered clouds
667,Saint-Philippe,RE,-21.3585,55.7679,77,69,0,9.22,light rain
668,Port Blair,IN,11.6667,92.75,78.58,76,2,6.24,clear sky
669,Hithadhoo,MV,-0.6,73.0833,84.34,65,31,8.16,scattered clouds
670,Ushuaia,AR,-54.8,-68.3,42.8,65,75,23.02,broken clouds
671,Saint-Philippe,RE,-21.3585,55.7679,77,69,0,9.22,light rain
672,Pauini,BR,-7.7136,-66.9764,74.79,90,14,1.59,few clouds
673,Tubuala,PA,9.5167,-79.0333,82.4,57,20,11.5,few clouds
674,Rikitea,PF,-23.1203,-134.9692,80.46,73,45,9.22,scattered clouds
675,Quatre Cocos,MU,-20.2078,57.7625,80.6,83,75,8.05,light rain
676,Vardo,NO,70.3705,31.1107,25.81,88,100,8.19,overcast clouds
677,Chumikan,RU,54.7183,135.315,35.94,79,100,17.34,overcast clouds
678,Georgetown,MY,5.4112,100.3354,78.8,88,20,2.3,few clouds
679,Kawalu,ID,-7.3817,108.2082,78.48,80,100,1.41,overcast clouds
680,Luau,AO,-10.7073,22.2247,65.34,93,96,1.68,overcast clouds
681,Daru,PG,-9.0763,143.2092,81.55,82,100,7.38,overcast clouds
682,Broome,US,42.2506,-75.833,36,37,1,4.61,clear sky
683,Newport,GB,51.5877,-2.9984,46,75,43,5.99,scattered clouds
684,Grand Gaube,MU,-20.0064,57.6608,77,82,100,3,overcast clouds
685,Oda,JP,35.1833,132.5,44.6,87,20,5.75,few clouds
686,Hobart,AU,-42.8794,147.3294,59,38,0,17.27,clear sky
687,Chokurdakh,RU,70.6333,147.9167,-16.38,87,0,4.05,clear sky
688,Puerto Ayora,EC,-0.7393,-90.3518,80.01,88,75,8.01,light rain
689,Deputatskiy,RU,69.3,139.9,-18.98,79,0,2.57,clear sky
690,Palauig,PH,15.435,119.9045,81.48,65,78,4.23,broken clouds
691,Camana,PE,-16.6228,-72.7111,72.86,85,52,5.32,broken clouds
692,Flinders,AU,-34.5833,150.8552,63,88,100,7,light rain
693,Rikitea,PF,-23.1203,-134.9692,80.46,73,45,9.22,scattered clouds
694,Saint Peter,BB,13.25,-59.6167,78.8,69,40,10.36,scattered clouds
695,Lasa,IT,46.6166,10.7002,39,80,90,2.3,moderate rain
696,Faanui,PF,-16.4833,-151.75,83.26,74,19,11.59,few clouds
697,Geraldton,AU,-28.7667,114.6,75.2,33,0,28.77,clear sky
698,Clearwater,US,27.9659,-82.8001,71.01,73,16,6.91,few clouds
699,Ushuaia,AR,-54.8,-68.3,42.8,65,75,23.02,broken clouds
700,Sur,OM,22.5667,59.5289,79.18,32,0,15.7,clear sky
701,Mar Del Plata,AR,-38.0023,-57.5575,69.01,82,0,11.86,clear sky
702,Ustyuzhna,RU,58.8394,36.4321,32.61,93,100,8.93,overcast clouds
703,Ushuaia,AR,-54.8,-68.3,42.8,65,75,23.02,broken clouds
704,Busselton,AU,-33.65,115.3333,60.01,71,0,4,clear sky
705,Hobart,AU,-42.8794,147.3294,59,38,0,17.27,clear sky
706,Rikitea,PF,-23.1203,-134.9692,80.46,73,45,9.22,scattered clouds
707,El Alto,PE,-4.2714,-81.2147,82.4,69,0,10.36,clear sky
708,Puerto Ayora,EC,-0.7393,-90.3518,80.01,88,75,8.01,light rain
709,Rikitea,PF,-23.1203,-134.9692,80.46,73,45,9.22,scattered clouds
710,Port Hardy,CA,50.6996,-127.4199,46.4,87,90,12.66,light rain
711,Provideniya,RU,64.3833,-173.3,23.22,94,100,28.32,snow
712,Ushuaia,AR,-54.8,-68.3,42.8,65,75,23.02,broken clouds
713,Lagunas,PE,-5.2269,-75.6753,75,90,18,0.87,few clouds
714,Port Alfred,ZA,-33.5906,26.891,72,81,68,5.01,broken clouds
